Pilathara Co-op Arts & Science College , P.O. Nareekamvalli,
P.K.K.M. College of Applied Science,Kerala,
P.K.M. College of Education, Madampam,
Rahmaniya Arabic College, P.O.Padne ,
Rajeev Memorial College of Teacher Education,Kerala,
Rajiv Gandhi Institute of Pharmacy, Trikaripur,
Sa-Adiya Arabic College, P.O. Kalanad,
Sa-A-Diya Arts & Science College, P.O. Kalanad,
Sadguru Swamy Nithyananda Institute of Technology,Kerala,
S.E.S College Sreekandapuram,Kerala,
Sharaf Arts & Science College, Kasaragode ,
Sibga Arts & Science College,Kerala,
SI-MET College of Nursing, Kasaragod ,
Sir Syed College,Taliparamba ,
Sir Syed Institute for Technical Studies ,Kannur,
S.N.D.P. Yogam Arts & Science College, Perole,
Sree Narayana College,Kerala,
Sree Narayana Guru College of Engineering & Technology, Payyanur Kannur ,
St. Joseph's College Pilathara Kannur ,Kannur,
St. Pius X College, Kanhangad Via.,
S.U.M. College of Teacher Education, Kannu ,
Taliparamba Arts & Science College,Kerala,
Thanbeehul Islam Womens College, Kasaragod ,
Vimal Jyothi Engineering College, Chemperi,
Vimal Jyothi Institute of Management and Research, Kannur ,
Wadihuda Institute of Research and Advanced Studies, Kannur ,
W.M.O Imam Gazzali Arts & Science College ,Wayanad,
Zainab Memorial B Ed. Centre, Chengala (P.O),
 Melukote ,Mandya,
Karnataka,
 Mysore ,Mysore,
Karnataka,
 HASSAN ,Hassan,
 Bangalore ,Bangalore,
 DAVANAGERE ,Davanagere,
 Dharwad ,Dharwad,
 Sudi ,Gadag,
Karnataka,
Karnataka,
Karnataka,
 Aadichunchanagiri ,Mandya,
 Jamkhandi ,Bagalkot,
Karnataka,
 Kollegal ,Chamarajanagar,
 Udupi ,Udupi,
 Gokarna ,Uttara Kannada,
 TUMKUR ,Tumkur,
 Bangalore ,Bangalore,
 Honnavar ,Uttara Kannada,
 Sirsi ,Uttara Kannada,
Karnataka,
 CHITRADURGA ,Chitradurga,
Karnataka,
 BELGAUM ,Belgaum,
 Yellapur ,Uttara Kannada,
 Sidhhaganga ,Tumkur,
 BANGALORE ,Bangalore,
Al-Ameen College of Law,Karnataka,
Anjuman Law College,Karnataka,
Arunodaya Institute of Legal Studies,Karnataka,
Babu Jagajeevanram Law College,Karnataka,
Bangalore Institute of Legal Studies,Karnataka,
Basavshree College of Law,Karnataka,
B.E.S. College of Law,Karnataka,
Bishop Cotton Women Christian Law College,Karnataka,
B.L.D.E. Association Law College,Karnataka,
B.M.S. College of Law,Karnataka,
B.V. Bellad Law College,Karnataka,
C.B.R. Law College,Karnataka,
CMR Law School,Karnataka,
D.B.H. P.S. Law College,Karnataka,
Dr.B.R. Ambedkar Law College,Karnataka,
Dr. Rammanohar Lohia College of Law,Karnataka,
G.K. Law College,Karnataka,
Government Law College,Karnataka,
Government Law College,Karnataka,
Government Law College,Karnataka,
Government Law College,Karnataka,
Havanur College of Law,Karnataka,
Hurakadali Ajja Law College,Karnataka,
H.V. Koujalagi Law College,Karnataka,
Indira Priyadarshini College of Law,Karnataka,
Jawahar Law College,Karnataka,
J.N.R. Ladda Law College,Karnataka,
J.S.S. Law College,Karnataka,
J.S.S. Law College,Karnataka,
Karnataka Law College,Karnataka,
Kempegowda College of Law,Karnataka,
K.L.E. Society Law College,Karnataka,
K.L.E. Society Law College,Karnataka,
K.N. Nagegowda College of Law,Karnataka,
K.P.E.S. G.M. Patil Law College,Karnataka,
KSLU the School of Law ,Dharwad,
Kurunji Venkatramana Gowda Law College,Karnataka,
Mahadevappa Gadgi Law College,Karnataka,
Mahatma Gandhiji Law College,Karnataka,
M.E.S. Law College,Karnataka,
M.H. College of Law,Karnataka,
M. Krishana Law College,Karnataka,
M.K. Sreenivasa Shetty Law College,Karnataka,
M.S. Ramaiah College of Law,Karnataka,
Panchami College of Law,Karnataka,
P.E.S. Law College,Karnataka,
Raja Lakhamgouda Law College,Karnataka,
Rajiv Gandhi College of Law,Karnataka,
R.K. Law College,Karnataka,
R.L. Law College,Karnataka,
R.T.E.S Law College,Karnataka,
R.V. Bidap Law College,Karnataka,
Sagar Gangotri Law College,Karnataka,
S.A. Manvi Law College,Karnataka,
Sarswati Law College,Karnataka,
Sarvodaya Law College,Karnataka,
S.B.R.R. Mahajan Law College,Karnataka,
S.C. Nandimath Law College,Karnataka,
S.D.M. Law College,Karnataka,
Seshadripuram Law College,Karnataka,
Seth Chunilal Amarchand Bohra Law College,Karnataka,
Seth Shankarlal Lahoti Law College,Karnataka,
Sharadha Vilas Law College,Karnataka,
Shri Balaji College of Law,Karnataka,
Shri Jagadguru Renukacharya College of Law,Karnataka,
Shri Kengal Hanumanthaiya Law College,Karnataka,
Shri. Laxmanrao Jarkihole Law College,Karnataka,
Siddheshwar Law College,Karnataka,
Sidhartha Law College,Karnataka,
S.J.M. Law College,Karnataka,
Smt. Basamma Gurulingappa Law College,Karnataka,
Smt. Indira Law College,Karnataka,
Sree Krishna Institute of Law,Karnataka,
Teachers Law College,Karnataka,
The Oxford College of Law,Karnataka,
Vaikunta Baliga College of Law,Karnataka,
Vidyavardhaka Law College,Karnataka,
Vidyodaya Law College,Karnataka,
Vishveswarapura Law College,Karnataka,
Vivekananda College of Law,Karnataka,
Vivekananda Law College,Karnataka,
Vunki Sannarudrappa Law College,Karnataka,
Akkamahadevi Arts & Commerce College for Women,Karnataka,
Akkamahadevi Arts & Science College for Women,Karnataka,
Akkamahadevi Mahila Mahavidyalay BIDAR ,Bidar,
Al Aziz welfare charitable trust's AIM College of Education for Women ,Karnataka,
ALLAM IQBAL EDUCATION SOCIETYs SHAHEEN DEGREE COLLEGE FOR WOMEN,Karnataka,
Anjuman Arts College for Women Koulpet,Karnataka,
Anjuman Degree College for Women,Karnataka,
Anjuman-E-Islam committee's Anjuman Degree College for Women,Karnataka,
B.A.J.S.S. Arts & Commerce College for Women Ranebennur-581 115 ,Haveri,
B.E.S Education College for Women BIDAR ,Bidar,
Bhagwan Sri Satya Sai Institute of Home Science for Women Saptapur,Karnataka,
Bi Bi Raza Degree College for Women Gulbarga ,Gulbarga,
BLDE's Arts & Commerce college for women Bijapur-586101 ,Bijapur,
Chand Bi Bi Education Women's College Gulbarga ,Gulbarga,
Consortium of minorities associations CMA Arts and Commerce Degree college for womenC.M.A Career Management Academy, IInd Floor,
Daryn College of Education for Women,Karnataka,
Deccan College of Education for womens, ring road,
Dr. Sarojini Naidu college of Education, Humnabad ,
Godutai College of Education for women, Gulbarga-585103 ,
Godutai Dodappa Appa Arts & Commerce College for Women Gulbarga ,Gulbarga,
Government first grade college Jevargi colony,Karnataka,
Govt. First Grade Arts College for Women,Karnataka,
Govt. First Grade Degree College for Women Jamakhandi-582 110 ,Bagalkot,
Gujjamma Education Society's Women's BEd College,Karnataka,
Huda Education Minority society's education college for women Bellary ,Bellary,
Indian College of Education for women, Chidri-Bidar-585403 ,
Islamia Education Society's Ayesha Education college for women Gulbarga ,Gulbarga,
JMM's Sundrabai A. Patil Education College for Women Tilakwadi,Karnataka,
Kalmath Sri Chanabasava Swamy Arts & Commerce College for Women,Karnataka,
KLE Society's Institute of Fashion Technology and apparel Design women college Belgaum-590001 ,Belgaum,
KLE's Society's Women Arts & Commerce College Gadag-Betageri-582 110 ,Gadag,
Kudal Sangam Education Societies Arts College for Women,Karnataka,
Matoshri Kantamma Sanganagouda Patil (Sasnoor) College of Education for women,Karnataka,
Mohammadia Educational technical & social charitable trust's global college of Education for women Gulbarga ,Gulbarga,
Muktambika BCA/BBA College for Women Gulbarga ,Gulbarga,
Mumbai Karnataka Education Trust's Education College for Women,Karnataka,
Nagambika Educational & Charitable trust's college of Education for women Gulbarga ,Gulbarga,
Nagambika Educational & Charitable trust's Degree college for women Gulbarga ,Gulbarga,
National Science & Arts Degree college for women Gulbarga ,Gulbarga,
New Education Society's Syeda Safia Degree college for women Raichur ,Raichur,
Pillo Himi Irani College for Women Gulbarga ,Gulbarga,
Raj Rajeshwari Arts & Commerce College for Women,Karnataka,
Ramchandra Veerappa Arts & Science College for Women,Karnataka,
SADBHODINI EDUCATION SOCIETYs ARTS DEGREE COLLEGE FOR WOMEN,Karnataka,
SANKALP EDUCATION TRUSTS FIRST GRADE ARTS AND COMMERCE COLLEGE FOR WOMEN,Karnataka,
Sardar Veerangouda Patil mahila vidyapeth smt. Manoramadevi Jugal kishor SomaniArts & Commerce College for Women vidya Nagar,Karnataka,
Secab's ARS Inamdar Arts,Karnataka,
Sharda Arts & Commerce College for Women, Sindhanoor-584 128 ,
Shastriji Vasati Education College for women,Karnataka,
Shri Basaveshwar Education society's Akkamahadevi Artscollege for women Bailhongal ,Belgaum,
Shri Jagadguru Gurusiddeshwara Vidyavardhak & Sanskritika samsthe's college of Education for women Guledgudd 587203 ,Bagalkot,
SHRI MALLIKARJUN VIDYA VARDHAK SANGHs SHRI BASAVESHWAR ARTS DEGREE COLLEGE FOR WOMEN,Karnataka,
SHRI MURUGHARAJENDRA EDUCATION SOCIETYs SMT BHARATI SHIVANAND GURAV DEGREE COLLEGE FOR WOMEN,Karnataka,
Shri Padmaraj Vidyavardhak Society's Sarangamath B.B.A college for women,Karnataka,
Shri Padmaraj Vidyavardhak Society's Sarangamath BSW college for women Sindagi ,Bijapur,
SHRI SHARAN BASAVESHWAR JNANA VIKAS PEETHs BBM COLLEGE FOR WOMEN,Karnataka,
SHRI SHIVAYOGI SANGAMARYA VIDYA SAMSTHAs SHRI H S PATIL ARTS DEGREE COLLEGE FOR WOMEN,Karnataka,
Shri. Valabellary Channabasaveshwar Educational Trust, Sindhanoor-584 128 ,
S.J.M.V: B.A.J.S.S Arts & Commerce College for Women Church Road, Ranebennur-581 115 ,
SJMV's Arts & Commerce College for Women J.C. Nagar,Karnataka,
SJMV's Business Administration College for Women J.C.Nagar,Karnataka,
Smt. Ahalyabai A. Patil Arts & Commerce College for Women,Karnataka,
Smt. Allamma Sumangalam Memorial Degree College for Women,Karnataka,
Smt. Gundamma Basappa Yelburgi samanya shikshana samstha's Arts college for women Koppal ,Koppal,
Smt. K.S. Jiglur Arts & Dr. (Smt) S.M. Sheshgiri Commerce College for Women Near R.N. Stadium,Karnataka,
Smt. Ugama devi Bhavarlal Theosophical Nahar College for Women, Hampi Road,
Smt. Veeramma Gangasiri College for Women Gulbarga ,Gulbarga,
Soma Subhadramma Ramangoud Arts & Commerce College for Women Station Road,Karnataka,
Sri. Bapugouda Darshnapur Memorial College for Women Gulbarga ,Gulbarga,
Sri. Gurubasappa Revansidappa Goled Arts & Commerce College for Women,Karnataka,
Sri Hucheshwar Vidyavardhak Sanghas, Kamatgi ,
Sri Jagadaraddya Jayashantilingeshwar Educational Society's Matoshri A. Mallamma Sharnappa Patil Arts College for women Devdurg ,Raichur,
Sri. Shivalingeshwar Degree College for Women,Karnataka,
Sri siddrameshwar Education society's chandrageri college of Education for Women Shivabasava nagarBelguam-591 102 ,Belgaum,
Sri. Tunnur Siddamma Mallanagoud Arts College for Women,Karnataka,
Sri. Vijay Mahantesh Arts & Commerce College for Women,Karnataka,
Vinootana Shikshana Seva samsthe's surabhi women's Education college B.Ed Munirabad 583234 ,Koppal,
Adept Foundation Samsthes Adept College of Business Administration,Karnataka,
Akkihal Foundation Dharawad College of Management (B.B.A) Opp. Michigan Coupound , Dharawad. ,
AKKIHAL FOUNDATIONS SMT SHRI G S AKKIHAL COMMERCE COLLEGE,Karnataka,
Al-Mizan B.Ed College, Hubli. ,
Anglo-Urdu School Committes Taj Shameer Arts & Commerce College,Karnataka,
ANJUMAN -A-ISLAMS GOUSIYA ARTS AND COMMERCE COLLEGE, HAVERI ,
Anjuman Arts & Commerce College Dharwad ,Dharwad,
Anjuman Arts, Bhatkal. ,
Anjuman B.B.A College,Karnataka,
Anjuman Centary B.Ed College,Hubli. ,
Anjuman Education College,Karnataka,
Anjuman-E-Islams Nehru Arts, Commerce & BBA College,
Anjuman-Hami-A-Muslimin Societys Anjuman Institute of Management,Karnataka,
Anjuman Institute of Information Science & Management,Karnataka,
ASS Amruteshwar Arts & Comm. College Annigeri (Tq: Dharwad) ,Dharwad,
ASS College of Commerce,Karnataka,
AVVP Shree Annadaneshwar College,Karnataka,
B.A.J.S.S Arts College Gayatri Campus Halageri Road Ranebennur ,Haveri,
Ballari Rudrappa Education Societys BBA College Motebennur ,Haveri,
BALLARI RUDRAPPA EDUCATION SOCIETYS COLLEGE OF EDUCATION,Karnataka,
Bangurnagar Arts, Dandeli. ,
Bapuji Grameena Vikas Samitis Arts College, Tq: Joida. ,
Basanagouda Giraddi Govt.,Ron. ,
Basavareddy B.B.A College Maratha Colony Road More Bldg. Dharwad. ,Dharwad,
Basavareddy Edn. Societies B.C.A College Maratha Colony Road More Bldg Dharawad . ,Dharwad,
BASAVAREDDY EDUCATION SOCIETYS BASAVAREDDY ARTS AND COMMERCE COLLEGE,Karnataka,
Basaveshwar B.Ed. College, Near Hosamath,
BGVS Arts & Commerce College, Karwar. ,
Bhatkal Education Trusts Guru Sudhindra Arts & Commerce College,Karnataka,
BMA Arts & Commerce College,Karnataka,
BMHECs CSI College of Commerce. Dharwad ,Dharwad,
BMHECs Kittel Science College,Karnataka,
BRE TRUSTS COMMERCE COLLEGE,Karnataka,
Canara Welfare Trust, Karwar ,
CBS CHARITABLE FOUNDATIONS CBS ARTS COMMERCE AND SCIENCE COLLEGE,Karnataka,
CHAETANA BUSINESS SCHOOL INSTITUE OF MANAGEMENT STUDIES AND RESEARCH,Karnataka,
Channabasamma Eshwargouda Chikkanagouda (CIC) Grameen Shikshana Samste CIC Arts & Commerce College,Karnataka,
Dakshin Bharat Hindi Prachar Sabha, U. B. Hill,
Dakshin Bharat Hindi Prachar Sabha B.C.A College,Karnataka,
D.C.Pavate Education College,Karnataka,
DESHAPANDE EDUCATION TRUST DESHAPANDE CENTRE FOR SOCIAL ENTERPRENIYARSHIP (MSE) BVB ENGGRING COLLEGE CAMPUS,Karnataka,
Deyosis Board of Education & Social Welfare Trust, Keshawapur,
Diaosis Board of Education & Welfare Fathima College of B.C.A. Keshwapur,Karnataka,
Divekar College of Commerce,Karnataka,
Dr. D. G. Shetty Edn. Socities R.S Shetty B.B.A College Dharawad. ,Dharwad,
Dr. D. G. Shetty Edn. Socities R.S Shetty B.B.A College Near K.M.F Dharawad. ,Dharwad,
Dr.K.S.Sharma College of Computer Applications, Hubli. ,
Dr. PGASS Arts College Gadag. ,Gadag,
Dr.PGASS Music College,Karnataka,
Dr. Sarojini B.S.W College, Opp. Timmasagar Temple,
GESs G.S.Patil Arts & Commerce College Kundagol ,Dharwad,
G. K. Eduction Society G. K. B.C.A College Santosh Nagar, Hubli ,
Global Educare Foundation Global B.B.A College Vidya Nagar Hubli. ,Dharwad,
Global Educare Foundation Global College of Computer Application Vidya Nagar Hubli. ,Dharwad,
Global Network Society Global Business School S. N. 326 B Opp: Mahima Hotel Hubli. ,Dharwad,
Gokhale Centenary College,Karnataka,
Goodnews Welfare Societys Arts, Kalaghatagi. ,
Got. I Grade College,Karnataka,
Government Fine Arts College,Karnataka,
GOVERNMENT FIRST GRADE COLLEGE,Karnataka,
Govt., Karwar. ,
Govt. First Grade Arts, Hubli. ,
Govt.,Karnataka,
Govt., Alnavar (Tq:Dharwad) ,
Govt. First Grade College, Tq Byadagi Dist Haveri. ,
Govt., Dharwad. ,
Govt., Gadag ,
Govt., Gudgeri,
Govt., Haliyal. ,
Govt., Haveri ,
Govt. First Grade College,Karnataka,
Govt. First Grade College,Karnataka,
Govt.,Karnataka,
Govt. First Grade College Navalagund ,Dharwad,
Govt., Yellapur. ,
Govt., Gagendragad Tq: Ron ,
Govt.,Karnataka,
Govt., Akki-Alur Tq: Hangal ,
Govt I Grade College,Karnataka,
Govt. I Grade College Annigeri Tq- Navalagund Dist- Dharwad. ,Dharwad,
Govt. I Grade College,Karnataka,
Govt., Bankapur Tq:Shiggaon ,
Govt. I Grade College Bhatakal,Karnataka,
Govt. I Grade College Byadagi,Karnataka,
Govt. I Grade College Hanagal Dist- Haveri. ,Haveri,
Govt. I Grade College,Karnataka,
Govt I Grade College Hulakoti Dist- Gadag. ,Gadag,
Govt. I Grade College,Karnataka,
Govt. I Grade College,Karnataka,
Govt I Grade College Mulgund Tq- Mundaragi Dist- Gadag. ,Gadag,
Govt. I Grade College Naregal Tq- Ron Dist- Gadag. ,Gadag,
Govt. I Grade College Ranebennur. ,Haveri,
Govt., Savanaur Tq: Shiggaon ,
Govt. I Grade College Shiggaon,Karnataka,
Govt. I Grade College,Karnataka,
Govt. I Grade College,Karnataka,
Govt I Grade College Sunakalbidari Tp- Ranebennur Dist- Haveri. ,Haveri,
GVVSs S.M.Bhoomaraddi Arts & Commerce College,Karnataka,
Hanagal Taluk Shikshna Sanghas B.B.A College,Karnataka,
HSSSs Arts,Gadag. ,
HTPS Priyadarshini Arts & Commerce College,Karnataka,
Hulkoti Sahakari Shishna Samste, College of Computer Application,
Hunasimarad B.S.W College, Gadag ,
Indian Institute of Inspirational Leadership for Rural Development,Karnataka,
Jagadguru Annadaneshwar Vidya Samiti Education College Mundargi Dt: Gadag. ,Gadag,
Jagadguru Tomtdaray Vidyapeeth of B.C.A College Mundaragi Road Gadag. ,Gadag,
Janata Shikshna Samitis J.S.S Shri. Manjunatheshwar B.Ed College,Karnataka,
J.E. Co-Op Societys Sri Kumareshwar Arts & Commerce College,Karnataka,
JESs Sri. Kumareshwar Education College,Karnataka,
JK College of Commerce, Hubli ,
J. K. Eduction Society J. K. B.B.A College Santosh Nagar, Hubli ,
JMJ Commerce College Chippagi Sirsi ,Uttara Kannada,
J.M.J Education Society, Hubli Road. Chippagi,
JSS Banashankari Arts, Vidyagiri Dharwad ,
JSS Dr. D Verendra Heggade Institute of Management Studies & Research Vidyagiri,Karnataka,
JSS SHRI MANJUNATHESHWAR COMMERCE COLLEGE,Karnataka,
JSS SHRI MANJUNATHESWARA INSTITUTE OF UG & PG STUDIES VIDYAGIRI,Karnataka,
J.T.Vidya Peethas Shree Basaveshwar Arts & Commerce College,Karnataka,
JYAN KALA CHETAN VIVIDHODDESHAGALA SOCIETYS CHETAN BSW COLLEGE,Karnataka,
Kamala Baliga College of Education,Karnataka,
KANAKADAS SHIKSHNA SAMITI KSS ARTS COLLEGE,Karnataka,
Kanara Welfare Trusts B.Ed College, Dandeli. ,
Karnataka Arts and Commerce College,Karnataka,
Karnataka Education College,Karnataka,
Karnataka Law College,Karnataka,
Karnataka Law Society, Udyaoga vidya Nagar,
Karnataka Music College,Karnataka,
Karnataka Science College,Karnataka,
Karnatak law Socity, Dandeli Road Haliyal Dt- Karawar ,
KCS Dr.A.V.Baliga Arts & Science College,Karnataka,
KCS Dr.A.V.Baliga Comm. & B.B.A. College of Kumta. ,Uttara Kannada,
K.E.Boards First Grade Arts & College Dharwad. ,Dharwad,
Kittel Arts College,Karnataka,
Kizen Edplus society Yureka Centre Institute of exlence in Management Science (M.B.A) Tarihal Hubli. ,Dharwad,
KKS B.S.W.College,Karnataka,
KLE COMMERCE COLLEGE, HUBLI,
KLEs Arts & Commerce College,Karnataka,
KLE's Arts & Commerce College,Karnataka,
KLEs Education College, Dt: Karwar. ,
KLEs G.H.College Haveri ,Haveri,
KLEs Institute of Management Studies & Research, Hubli ,
K.L.E Societies J.T College of B.B.A Gadag. ,Gadag,
K.L.E. Society Shree Murtyunjay Arts, B.B. A College,
K.L.E Socities K.F. Patil Institute of Business Administration,Karnataka,
KLESs B.B.A. College Hubli. ,Dharwad,
KLESs College of Education,Karnataka,
KLESs J.G.Commerce College Hubli ,Dharwad,
KLESs J.T.college of Arts,Karnataka,
K.L.Es Societies G.H B.C.A College Haveri. ,Haveri,
KLESs P.C.Jabin Science College,Karnataka,
KLESs Sri.Kaddasiddeshwar Arts & HSK Science Institute,Karnataka,
K.R.Bellad Arts & Commerce College,Karnataka,
KSS Arts & Commerce College,Karnataka,
KSS Arts, Gadag ,
KSSs Arts & Commerce College Hubli ,Dharwad,
KSSs B.S.W. College Hubli. ,Dharwad,
KSS Vijayanagar College of Education Hubli ,Dharwad,
KU PG Center Gadag ,Gadag,
KU PG Center Haveri ,Haveri,
KU PG Center Karawar ,Uttara Kannada,
KVP Arts,Karnataka,
KVVS J.P.College of Education,Karnataka,
MADHYAMIK EDUCATION PRASARAK SAMITI VIDYODYA COMMERCE COLLEGE,Karnataka,
MAILARAPPA MENASANAGI MEMORIAL TRUST MAILARAPPPA ARTS AND COMMERCE COLLEGE,Karnataka,
Mallikarjuna Arts & Commerce College,Karnataka,
Manorama College of Business Administarion, Jain Colony Hattikal Koot,
Manorama Institute of Computer Application Behind Clak Tawer, Gadag ,
MESs College of Commerce,Karnataka,
MESs M.M.Arts & Science College,Karnataka,
MGC Arts, Siddapur. ,
MPESs SDM Arts, Commerce & B.B.A. College,
MVAS Shree K.G.Nadgir College of Phy.Education Dharwad ,Dharwad,
MVPs Mahanta Swamy Arts, Haunsabhavi Tq: Hiekerur ,
Nitisha Lahari Societies College of Computer Application. Gokul Road Hubli. ,Dharwad,
Nitish Lahari Vidya Samste Rotari College of Commerce, Gokul Road Hubli ,
NTSS Shree Shankar Arts & Commerce College Navalgund. ,Dharwad,
Oxford College of Business Administration Keshwapur Sholapur Road,Karnataka,
Oxford College of Commerce, Solaplur Road,
Oxford College of Computer Applications Keshwapur, Hubli. ,
Patima B.B.A College Keshwapur Hubli. ,Dharwad,
PPG College of Education,Karnataka,
Pragati Foundations MahatmaGandhi B.S.W College, Vidyagiri,
Priyadarashni College of Education Mundargi. Dt:Gadag. ,Gadag,
Priyadarshini Janasevasagara Siri BSW College,Karnataka,
Priyadashrini Janaseva Sagar Sansthe Maharani Arts & Commerce College, Old Hubli-24 ,
RAJEEV GANDHI YOGA COLLEGE,Karnataka,
Rajiv Gandhi Education B.Ed. College,Karnataka,
Rajiv Gandhi Shikshana Samsthes College of Physical Education Ron. ,Gadag,
Ranebennur Shri. Basava Chetan Vidya samste, Gayatri Campus,
R.N. Shetty B.B.A (Hotel & Tourism) College, Bailppanavar Nagar,
R.S.Shetty College of Commerce (Corporate Secretary)Dharwad. ,Dharwad,
RTES Arts Science & Commerce College,Karnataka,
RTE Societys College of Education Ranebennur ,Haveri,
Rural B.Ed College Sattur, Dharwad. ,
Sakhafiya Millat Education Society Abdul kalam College of Information Science & Management (B.B.A) Vivekanand Nagar,Karnataka,
Sakhaphiya millat Edn. Societies Abdul Kalam BCA College,Karnataka,
SANA College of Education, P.B. Road,
SANA College of Information Science & Management, Bairidevarkoppaa,
SANA EDUCATIONAL AND CHARITABLE TRUST SANA COMMERCE COLLEGE,Karnataka,
SARVAJYAN VIDYAPEETHAS SMT SIDDAMMA BASANAGOUDRA PATIL ARTS COLLEGE,Karnataka,
SATYAM COMPUTER EDUCATION KAMADHENU BCA COLLEGE,Karnataka,
SDM Institute of Information Science Heggeri,Karnataka,
SES Shivaji Arts & Commerce College,Karnataka,
SESs Mahasati Arts, Ulga-Karwar. ,
SESs Shivaji Education College,Karnataka,
Sharana Nooliya Chandayya Dr.B.R.Ambedkar Smaraka AKK Edn. Societys Arts & Commerce College, Hubli. ,
Shiva Bharathi Trusts International Institute for Advanced Studies (IIAS) University Road, Kalyanagar,
Shree Prabhurajendra College of Physical Education,Karnataka,
Shree Siddeshwar Govt.,Nargund. ,
Shri. Bgagawan Mahaveer Jain Education & Culturel Trusts Jain B.B.A College, Vidya Nagar,
Shri. Bhavan Mahavir Jain Educational & Culture Trust Jain Commerce College, Hubli ,
Shri. Bhgawan Mahaveer Jain Education & Culturel Trusts Jain B.C.A College, Vidya Nagar,
Shri. B.R. Tambakad First Grade Arts & Commerce College,Karnataka,
Shri Channabasaveshwar Education Societies Shri. Sai B.Ed College,Karnataka,
Shri. Channabasaveshwar Shikshna Samste, Navanagar Hubli. ,
Shri. Guru Sudhindra B.B.A College, Bhatakal Dt- Karwar ,
Shri. Guru Sudhindra B.C.A College Ayodya Nagar,Karnataka,
Shri, Shri Jagadguru Renukacharya Education College,
Shri Siddarameshwar Education College, Dharwad. ,
SHRI VIDYA SARASWATI FOUNDATIONS CIM ARTS AND COMMERCE COLLEGE,Karnataka,
Shri. Yadiyur Siddalingeshwar First Grade College,Karnataka,
Shri. Yadiyur siddlingeshwar Trust Shri. Yadiyur Siddlingeshwar B.Ed College,Karnataka,
Siddartha Institute of Management Studies (B.B.A) Marata Colony Road,Karnataka,
Sidu Vidya Sansthe Nalanda B.C.A College Vidyaranya, Bhandiwad ,
SJMV Mahant 1st Grade Arts & Commerce College, Dharwad. ,
SJMVS Arts & Commerce College,Karnataka,
Smt.Manoramabai Bhimarao Huilgol College of Education Croni Road,Karnataka,
Sonia College of Education ,Karnataka,
Soukhya College of Education, Dt: Karwar. ,
Sri.Bhadrakali First Grade Arts College,Karnataka,
Sri.Jagadguru Fakkireshwar Govt., Shirahatti. ,
Sri.Jnaneshwari College of Education, Ayodhya Nagar,
Sri. Rambapuri Jagadguru Veeragangadhar Arts & Commerce College,Karnataka,
Srujanakala Fine Arts College Dharwad ,Dharwad,
SSK Shri. Tulajabhavani Education society's SSK Arts & Commerce College, chanukya puri,
St.Josephs B.S.W. College,Karnataka,
Suvrna Educational Trust, Janemane Bldg. Elkki Shettar Colony Bus stap,
Taralabalu Jagadguru College of Education Hirekerur ,Haveri,
TMAE Samsthes College of Physical Education Haveri. ,Haveri,
TMAEs College of Education, PB Road,
TMC Muncipal Arts & Commerce College Laxmeshwar.Tq: Shirahatti ,Gadag,
Veman Vidyavardhak Sanghs KH Patil College of Business Administration Unkal Cross,Karnataka,
VEMAN VIDYAVARDHAK SANGHS KH PATIL COMMERCE COLLEGE,Karnataka,
V.H Marad M.Ed College, Dharwad ,
Vidhya Sarswati Foundation CIM Grad B.B.A College White House, Sarswatpur,
Vidya Bharati Foundation I.B.M.R B.B.A College Vidya Nagar Hubli. ,Dharwad,
Vidya Bharati Foundation I.B.M.R B.C.A College Opp of KIMS Main Gate Vidya Nagar Hubli. ,Dharwad,
VidyaBharati Foundations IBMR College of Arts & Commerce Bailappanavar Nagar Hubli ,Dharwad,
Vijaya College of Fine Arts,Karnataka,
 Nandinagar , Mangalore ,
 Nandinagar , Bangalore ,
 Nandinagar , Mahagoan ,
 Nandinagar ,Bangalore ,
 Nandinagar , Bidar ,
 Nandinagar , Hassan ,
 Nandinagar , Shimoga ,
Administrative Service Degree College,Maharashtra,
Bharat College of Fine Arts & Culture,Maharashtra,
Central India School of Fine Arts,Maharashtra,
Chakarpani Panchakarma Yoga Va Nisargopchar Mahavidyalaya,Maharashtra,
Chhatravir Raje Sambhaji Prashaskiya Sewa Mahavidyalaya,Maharashtra,
Chintamani Vastushastra Padvika Mahavidyalaya,Maharashtra,
Damayantitai Deshmukh B.Ed. College,Maharashtra,
Dr. Panjabrao Deshmukh Yog Mahavidyalaya,Maharashtra,
Gurukrupa Mahavidyalaya,Maharashtra,
Kalidas Univerities B.Ed. Collage,Maharashtra,
Keertan Kesari Bhausaheb Shewalkar B.Ed. Mahavidyalaya,Maharashtra,
Keertan Mahavidyalaya,Maharashtra,
Keertan Mahavidyalaya,Maharashtra,
K.J. Somaiya Bharatiya Sanskriti Peetham,Maharashtra,
Late. Nirmala Kashikar Sanskrit Pathashala & Mahavidyalaya,Maharashtra,
Late. Ramraoji Dudhe Adhyapak Mahavidyalaya,Maharashtra,
L. K. Diploma Yogashastra Mahavidyalaya,Maharashtra,
Manjulabai Bhondekar College,Maharashtra,
Nagaji Maharaj Mahavidyalaya,Maharashtra,
Priyadarshini College,Maharashtra,
Ramkrishna Shikshastri (B.Ed.) Mahavidyalaya,Maharashtra,
Ravikant Ragit Prashaskiya Mahavidyalaya,Maharashtra,
Shree Samarth Ved Vidyalaya,Maharashtra,
