start_month,start_year,end_month,end_year,duration_in_months,company_name,designation,pos
2,2011,10,2012,20,Senior Consultant,Symphony Teleca,pos5
6,2007,1,2011,43,MSBI Consultant,Cybertech,pos6
3,2012,9,2012,6,Principal Analytics Consultant,Kronos Solutions India Pvt. Ltd.,pos0
12,2008,3,2012,39,Sr. Consultant - BI,Capgemini Consulting India Pvt. Ltd.,pos1
3,2006,12,2008,33,Partner Technology Specialist,Microsoft Corporation,pos2
7,2005,3,2006,8,Assistant System Engineer,Tata Consultancy Services,pos3
8,2017,3,2019,19,Technical Data Analyst,Microsoft Advanced Analytics,pos0
1,2011,8,2017,79,Senior Business Intelligence Consultant - Project Lead,PwC,pos1
9,2008,11,2010,26,Senior Business Intelligence Developer,MajescoMastek,pos2
5,2008,9,2008,4,Senior Business Intelligence Analyst,eClerx,pos3
6,2007,5,2008,11,Business Intelligence Developer,ShawMan Software Pvt Ltd.,pos4
9,2006,5,2007,8,Technical Support Advisor,ICICI Lombard,pos5
11,2018,3,2019,4,Database Architect,Mercedes-Benz Research and Development India,pos0
9,2017,10,2018,13,Lead Consultant,ITC Infotech,pos1
6,2015,7,2017,25,Sr. Software Engineer,Accenture,pos2
10,2014,6,2015,8,Sr. Developer,Mu Sigma Inc.,pos3
11,2013,10,2014,11,Sr. Developer,Tata Consultancy Services,pos4
7,2011,11,2013,28,Developer Senior,Mu Sigma Inc.,pos5
2,2018,3,2019,13,BI Co-ordinator,Oregon Department of Transportation,pos0
9,2017,2,2018,5,Power BI Team Lead,Stearns Lending LLC,pos1
4,2016,8,2017,16,Sr. Data Analyst,Microsoft,pos2
4,2015,3,2016,11,Sr. SQL Server Developer,ITT Technical Institute,pos3
8,2013,3,2015,19,Sr. SQL Server Developer,Wells Fargo,pos4
4,2011,7,2013,27,SQL Server Developer,Accenture,pos5
1,2010,3,2011,14,SQL Server Developer,Wipro,pos6
3,2015,3,2019,48,MSBI Technology Architect in BI,Infosys,pos0
3,2014,3,2015,12,Technical Lead,Ericsson,pos1
4,2010,2,2014,46,TL,IBM,pos2
5,2008,3,2010,22,Sr. Consultant,PwC,pos3
12,2006,10,2007,10,Senior Software Engineer,RMSI,pos5
8,2004,11,2006,27,Software Engineer,HCL Technologies,pos6
4,2018,3,2019,11,Analytics Manager,confidential (Insurance Company),pos0
8,2016,4,2018,20,Manager,Cognizant,pos1
8,2011,8,2016,60,Sr. Reporting Specialist,Samsung Heavy Industries,pos2
9,2006,8,2011,59,Software Analyst,HCL Technologies Ltd,pos3
10,2018,3,2019,5,Azure BI DW DataModeller,LGS - An IBM Company,pos0
7,2016,3,2019,32,Owner,DataFabian Analytics Inc,pos1
7,2018,9,2018,2,DAX Specialist,Preferred Strategies,pos2
11,2017,9,2018,10,Senior BI Developer - Canada Student Loan Program(CSLP) Application,Finastra,pos3
7,2016,10,2017,15,Applications Architect - BI Applications,Royal Building Products,pos4
3,2014,5,2016,26,Senior BI Developer,Pramati Technologies Pvt Ltd,pos5
7,2010,3,2014,44,Team Leader,Accenture,pos6
5,2005,7,2010,62,Assistant Software Engineer,Tata Consultancy Services,pos7
1,2018,8,2018,7,Business Intelligence Analyst Co-op,Charles River Laboratories,pos0
7,2015,4,2016,9,Ecommerce  Business  Executive,CarWale,pos1
2,2017,3,2019,25,Specialist, Business Analytics,Gartner,pos0
7,2015,2,2017,19,Technical Associate, Data support & Analytics,Genpact,pos1
4,2014,6,2015,14,Executive, Operations,iYogi,pos2
1,2013,1,2014,12,Executive, Operations,iEnergizer,pos3
5,2016,3,2019,34,BI Application Developer,DSRC,pos0
5,2015,5,2016,12,BI Application Developer,Hexaware Technologies,pos1
3,2019,3,2019,0,Technical Trainer (SSIS, SSRS, SSAS and Power BI),SKAAY Data Labs,pos0
2,2017,3,2019,25,Entrepreneur,Self-employed,pos1
2,2017,3,2019,25,Founder,Self-employed,pos2
9,2016,3,2019,30,MSBI Developer,Intel Corporation,pos0
4,2015,9,2016,17,Software Engineer 1,MAQ Software,pos1
5,2014,4,2015,11,Freelancer,Webinstinx,pos2
2,2013,5,2014,15,Associate Software Engineer,Accenture,pos3
2,2016,3,2019,37,Partner Technical Consultant (Data Analytics),Microsoft India,pos0
5,2014,1,2016,20,Sr. BI Developer,Suma Soft Pvt Ltd,pos1
8,2012,5,2014,21,Database Developer,Gibunco Group,pos2
6,2018,3,2019,9,Azure Cloud Senior Data Engineer (Cortana Intelligence Suite),Wipro Limited,pos0
2,2017,4,2018,14,BI Technical Lead,UST Global,pos1
8,2011,8,2012,12,Digital Data Analyst,Base79,pos2
11,2005,9,2016,130,VP Consulting Services,GNet Group,pos0
1,2001,11,2005,58,Business Head,Netpro Technologies Pvt Ltd,pos1
6,2000,6,2002,24,Head Professional Services,Auriga Technologies,pos2
1,1997,6,2001,53,Systems Analyst / BaaN Consultant,Ashok Leyland Information Technology,pos3
1,1994,1,1997,36,Business Manager,Rishi Enterprises,pos4
12,2007,4,2008,4,Software Engineer,Thomson Reuters,pos0
2,2006,12,2007,22,Software Engineer,KPIT Cummins Infosystems Limited,pos1
7,2005,1,2006,6,System Executive,Sobha Space Private Limited,pos2
6,2018,3,2019,9,Senior Vice President,Oracle,pos0
11,2017,3,2019,16,Senior Executive Power BI(Azure BI),EMAAR PROPERTY SERVICES LTD,pos0
2,2017,11,2017,9,BI Specialist (SQL Server/MSBI/Power BI/Azure),Sapcle--​>WIPRO--​>Emaar properties,pos1
11,2016,1,2017,2,Senior Software Engineer(SQL Server/MSBI/Power Bi/Azure Developer/Consultant),US Tech Solutions--​>WIPRO(MICROSOFT),pos2
4,2015,7,2016,15,SQL Server/MSBI/Power Bi Developer,Future Focus Infotech Private Limited-->TCS-->Microsoft (client),pos3
2,2013,3,2015,25,SQL Server Developer,PMR Management & Consulting-->Accenture---Bank Of America client,pos4
6,2012,1,2013,7,Database Developer,Affluent Global Solutions,pos5
1,2017,3,2019,26,MS SQL BI Developer,Esri,pos0
5,2016,12,2016,7,MS SQL/SSIS/SSRS/SSAS Developer,Molina Healthcare,pos1
11,2013,11,2015,24,MS SQL/SSIS Developer,Ck It And Securit Solutions,pos2
9,2011,10,2013,25,MS SQL Server Developer/DBA,Pinnacle Blue Cyber Technologies Pvt Ltd,pos3
3,2012,9,2014,30,Software Engineer,MAQ Software,pos0
9,2010,3,2012,18,Co-Founder,Campusfunda,pos1
2,2017,3,2019,25,Technical Lead,Mindtree,pos0
2,2007,9,2008,19,Associate - Project,Cognizant Technology Solutions,pos1
12,2004,1,2007,25,Team Lead,Botree Software International Pvt Limited,pos2
9,2017,3,2019,18,SQL / Power BI Developer,Coveris,pos0
2,2017,8,2017,6,SQL Developer/ SSIS Developer,Los Angeles Unified School District,pos1
7,2016,1,2017,6,SQL BI Developer (SSIS, SSRS),UnitedHealth Group,pos2
3,2016,6,2016,3,SQL BI Developer (SSIS, SSRS),Dish Network,pos3
9,2015,2,2016,5,SQL BI Developer (SSIS, SSRS),UnitedHealth Group,pos4
11,2014,8,2015,9,MSBI Developer (SSIS, SSRS, SSAS),Sprint,pos5
1,2014,10,2014,9,SQL BI Developer (SSIS, SSRS & SSAS),Fifth Third Bank,pos6
5,2009,10,2013,53,SQL Developer,Birlasoft,pos7
1,2010,1,2018,96,AVP, Financial Planning & Analysis,Verde Energy USA,pos0
1,2017,1,2018,12,Director, Financial Planning & Analysis,National HME,pos0
1,2016,1,2017,12,Manager, Financial Planning & Analysis,NorthStar Anesthesia,pos1
1,2014,1,2016,24,Manager, Financial Planning & Analysis,FirstCity Servicing,pos2
1,2011,1,2014,36,Analyst, Financial Planning & Analysis,Equipment Depot,pos3
1,2010,1,2011,12,Accounting & Budget Technician,United States Air Force,pos4
1,2008,1,2009,12,Accountant/Financial Analyst,Latino Economic Development,pos5
1,2007,1,2008,12,Financial Analyst,Key Bank Real Estate  Capital Markets,pos6
1,2005,1,2006,12,E4-Petty Officer 3rd Class,United States Navy,pos7
11,2015,3,2019,40,Vice President Financial Planning Analysis,Seagate Technology,pos0
4,2010,11,2015,67,VP, FP&A,McAfee, Part of the Intel Security Group,pos1
11,2009,4,2010,5,VP Finance,Siperian,pos2
8,1993,1,1995,17,Senior Financial Analyst,Symantec Corporations,pos3
3,2019,3,2019,0,Founder,Salt Restaurant Analytics,pos0
1,2014,1,2015,12,Manager of Financial Planning & Analysis,Extend Health (One Exchange),pos1
1,2014,3,2019,62,Manager of Financial Planning & Analysis,Cafe Rio Mexican Grill,pos2
1,2012,1,2014,24,Senior Financial Analyst,Intermountain Healthcare,pos3
1,2011,1,2012,12,Corporate Accountant,Overstock.com,pos4
5,2015,3,2019,46,Accounting and Finance Management, Financial Planning and Analysis,  Financial Reporting,Consultant / Self-Employed,pos0
4,2007,12,2014,92,Director of Finance and Administration,REALTECH Worldwide,pos1
11,2005,4,2007,17,Controller,Candy's Hallmark / Gladwyne Concierge,pos2
7,2000,8,2005,61,Controller,Repforce, Inc.,pos3
6,1996,7,2000,49,Controller / Analyst / Senior Auditor,ARAMARK,pos4
1,2014,3,2019,62,Head of Finance: Corporate (G&A) & Real Estate,Intuit,pos0
1,2012,1,2014,24,Head of Technology Finance: Financial Planning & Analysis,LinkedIn,pos1
1,2010,1,2012,24,Sr. Marketing/Site Merchandiser: Promotion/Pricing Strategy,Amazon,pos2
1,2007,1,2012,60,Founder, President,BananaToys.com,pos3
1,2005,1,2007,24,Founder, Finance Manager: Financial Planning & Analysis (International),The Walt Disney Company,pos4
1,2004,1,2005,12,Finance Supervisor: Financial Planning & Analysis,McDonald's,pos5
1,2001,1,2004,36,Sr. Financial Analyst: Financial Planning & Analysis,Warner Bros.,pos6
1,1999,1,2001,24,Financial Analyst: Royalties, Residuals, Participations,Paramount Pictures,pos7
1,2013,1,2016,36,VP Finance,Nodality,pos0
1,2010,1,2012,24,Global Head of Business Planning and Analysis,Novartis Vaccines and Diagnostics,pos1
1,2005,1,2010,60,Finance Director,Celera,pos2
1,2016,1,2017,12,Manager,Altra Industrial Motion Corp. NASDAQ,pos0
1,2004,1,2006,24,Senior Financial Analyst,Invensys Process Systems,pos1
1,2003,1,2004,12,Corporate Finance Department - Senior Accountant / Financial Analyst,The Hanover Insurance Group,pos2
1,2001,1,2002,12,Senior Accountant / Financial Analyst,OneBeacon Insurance Group,pos3
1,1996,1,2000,48,Audit & Business Advisory Practices - Associate / Senior Associate,Arthur Andersen,pos4
3,2019,3,2019,0,Corporate Finance Manager,Altra Industrial Motion,pos5
3,2011,8,2012,17,Trainee Accountant,Adams Lee Clark,pos0
7,2016,3,2019,32,Director, Financial Planning and Analysis,Verizon,pos0
1,2011,6,2016,65,VP of Finance - Advanced Care Scripts (ACS),  Sales $2B,CVS Health (Previously Omnicare, Acquired Aug 2015),pos1
1,2000,6,2000,5,Senior Financial Analyst,Hughes Supply,pos2
8,1997,1,2000,29,Senior Auditor,Ernst & Young,pos3
10,2002,9,2008,71,Audit Staff-Manager,Ernst & Young,pos0
8,1994,11,1997,39,Audit Senior (last position held),Price Waterhouse,pos0
5,2018,3,2019,10,Director, Financial Planning & Analysis,Lincoln Financial Group,pos0
1,2015,3,2019,50,Director of Financial Planning and Analysis,23andMe,pos0
1,2012,1,2015,36,Director Financial Planning and Analysis,Vocera Communication,pos1
3,2011,1,2012,10,Senior Financial Specialist, Appliances Division,Symantec,pos2
8,2009,3,2011,19,Senior Financial Analyst,Omnicell,pos3
1,2008,12,2012,59,Controller - Discovery/Development,Abbott,pos0
10,2006,3,2009,29,Senior Accountant,Ernst & Young,pos0
10,2003,3,2004,5,Co-Op Program - Core Assurance Audit Intern,Ernst & Young,pos1
10,2002,3,2003,5,CO-Op Program - Corporate Accounting Intern,CIGNA,pos2
2,2017,3,2019,25,Manager, Financial Planning & Analysis,Parkland Fuel Corporation,pos0
11,2013,4,2016,29,Manager, Business Planning and Reporting,ATCO Group,pos1
8,2010,11,2013,39,Finance Manager,Talisman Energy Inc.,pos2
8,2008,8,2010,24,Financial Manager and Controller,MegaWest Energy,pos3
3,2002,5,2008,74,Finance and Accounting Manager,Nations Petroleum,pos4
3,1999,1,2002,34,Accounting and Audit Services,KPMG US,pos5
1,1995,3,1999,50,Accounting Services,PwC,pos6
12,2016,3,2019,27,Director of Financial Planning and Analysis,Oxford Immunotec,pos0
10,2014,11,2016,25,Director of Finance & Accounting,The Source LED,pos1
3,2012,6,2013,15,Controller BU Prosthetics,Institute Strauamnn AG,pos2
12,2000,12,2004,48,Senior Accountant,Straumann USA LLC,pos3
4,2018,3,2019,11,Principal Software Architect,Circadence,pos0
7,2017,4,2018,9,Sr Data Scientist, ML Team Lead,Circadence,pos1
10,2016,2,2018,16,data & analytic scientist,Kuity, Inc,pos2
3,2016,6,2017,15,Principal Engineer – Systems Design,Dexcom,pos3
11,2013,3,2016,28,Sr. Analytical Technical Software Engineer,CoreLogic,pos4
2,2010,11,2013,45,Lead Software Engineer,Union Bank,pos5
10,2008,3,2010,17,Sr. Software Engineer,Covario,pos6
7,2007,10,2008,15,Sr. Open Systems Software Engineer,ADP Tax and Financial Services,pos7
1,2004,7,2007,42,Sr. Software Engineer,Cubic Transportation Systems,pos8
2,2002,1,2004,23,Sr. Software Architect,Cotelligent, Inc,pos9
8,2017,3,2019,19,Technical Solution Architect & Technical Lead,Giffgaff (Telefonica),pos0
9,2016,6,2017,9,Lead Technical Architect,Cognizant Technology Solutions,pos1
7,2015,9,2016,14,Senior Consultant, Software Engineering,MasterCard,pos2
2,2010,3,2016,73,Head of Development,Vesica,pos3
5,2014,6,2015,13,Technical Lead,Macmillan Science and Education,pos4
10,2013,4,2014,6,Technical Lead,Home Office,pos5
6,2009,1,2014,55,UK Director,DreamSoft 3D,pos6
8,2013,8,2013,0,Senior Devloper,TripAdvisor,pos7
4,2013,7,2013,3,Senior Developer,Open University,pos8
10,2012,4,2013,6,NHS,Senior Developer,pos9
7,2012,10,2012,3,Web Developer,Open University,pos10
4,2008,6,2009,14,Corporate Accountant,GTA by Travelport (now Kuoni),pos11
9,2005,12,2007,27,Managing Partner,Ingenium Partners,pos12
7,2004,8,2005,13,Financial Controller,TAEUS International Corporation,pos13
1,2003,7,2004,18,Webmaster and Lab Instructor of Information Systems,University of Colorado at Colorado Springs,pos14
1,2017,3,2019,26,Senior Financial Controller (FP&A),Freddie Mac,pos0
9,2018,3,2019,6,Co-Founder & CEO,Artisan Analytix,pos1
11,2015,1,2017,14,Senior Financial Analyst (FP&A),Blackboard,pos2
9,2014,11,2015,14,Financial Analyst (FP&A),Choice Hotels International,pos3
11,2013,8,2014,9,Financial Analyst,Aetna,pos4
8,2012,11,2013,15,Financial Analyst,Western Union Business Solutions,pos5
1,2011,8,2012,19,Financial Reporting Associate (SEC & GAAP Reporting),Lincoln Financial Group,pos6
3,2017,3,2019,24,Senior Manager Financial Planning Analysis,GE Power,pos0
5,2016,3,2017,10,Commercial Finance Director / Digital Product Management,GE Aviation,pos1
7,2014,5,2016,22,Finance Director: Distributed Power Gas Turbines,GE Power,pos2
7,2011,7,2014,36,Finance Director, Mechanical Systems (Santa Ana Business CFO),GE Aviation,pos3
1,1999,3,2019,242,Senior Finance Director | Financial Planning & Analysis (FP&A) | Accounting,FP&A & Accounting | Business Partner | Financial Operations,pos0
10,2009,3,2012,29,International Tax Accountant,G.C. CONSULTANTS, INC.,pos0
3,2009,9,2009,6,Controller Foreign Branches,Almo Nature spa,pos1
5,2008,2,2009,9,Accountant,G.C. CONSULTANTS, INC.,pos2
7,2006,4,2008,21,Corporate Accounting,MSC Mediterranean Shipping Company,pos3
2,2006,8,2006,6,Staff Auditor,EY,pos4
2,2001,12,2003,34,Administrative Consultant,R. & R. CONSULTING S.R.L,pos5
2,2014,3,2019,61,Director - Financial Planning & Analysis,Post Holdings, Inc.,pos0
12,2004,8,2006,20,Internal Auditor,Sara Lee,pos1
10,2000,12,2004,50,Accountant,Strauss & Company, P.C.,pos2
11,2018,3,2019,4,Vice President, Financial Planning & Analysis,Akebia Therapeutics,pos0
3,2017,11,2018,20,Director Financial Planning and Analysis,Anika Therapeutics,pos1
10,2015,12,2016,14,Senior Director/Head of Financial Planning & Analysis,Tokai Pharmaceuticals, Inc.,pos2
8,2018,3,2019,7,Head of FP&A,Helix,pos0
2,2012,5,2013,15,Financial Analyst II,Apple,pos1
4,2009,6,2010,14,Marketing Director,HeardAround.com,pos2
5,2008,6,2010,25,Marketing: Student Brand Manager,Chipotle Mexican Grill,pos3
6,2008,10,2009,16,Web Consultant,Notehall, LLC,pos4
5,2009,8,2009,3,Intern,Wal-Mart,pos5
5,2008,7,2008,2,Merchandising Intern,Wal-Mart Stores, Inc,pos6
7,2007,4,2009,21,Corporate Staff Accountant,NextWave Broadband, Inc,pos0
3,2006,7,2007,16,Staff Accountant,Claritas Inc.,pos1
6,2004,3,2006,21,Sr. Time & Expense Accountant,Wireless Facilities Inc,pos2
5,2001,12,2003,31,Data Entry Clerk,The University of Arizona Foundation,pos3
9,2018,3,2019,6,Head of Financial Planning and Analysis,Millennium Management,pos0
6,2013,8,2018,62,Managing Director FP&A,BlackRock,pos1
9,2008,5,2013,56,Head of Financial Planning & Analysis - First Vice President,ARTIO GLOBAL,pos2
9,2005,9,2008,36,Corporate Reporting and Financial Analysis - Vice President,Morgan Stanley,pos3
12,2000,9,2005,57,Assistant Vice President,The Bank of New York,pos4
9,1998,12,2000,27,Senior,KPMG,pos5
1,2015,3,2019,50,Director of Financial Planning Analysis,Aerosoles,pos0
1,2014,1,2015,12,Manager of Financial Planning and Analysis,rag & bone,pos1
1,2001,1,2006,60,Senior Accountant, International Financial Reporting,Marsh,pos2
1,1999,1,2001,24,Senior Accountant, Global Financial Reporting,American Express,pos3
12,2015,3,2019,39,Director of Financial Planning and Analysis,Harvard Business Publishing,pos0
2,2015,12,2015,10,Financial Consultant,Various,pos1
10,2002,4,2005,30,Associate Director of FP&A,PAREXEL,pos2
1,2000,5,2002,28,Director of Finance,Stride Rite,pos3
7,2009,8,2012,37,Senior Manager of Internal Audit and Revenue Assurance,Knology,pos0
8,2008,7,2009,11,Financial Advisor,Smith Barney/Morgan Stanley,pos1
8,2005,8,2008,36,Director of Accounting/Controller,InterCall,pos2
6,2001,7,2005,49,Line Cost Manager,ITC DeltaCom, Inc,pos3
2,1998,5,2001,39,Accounts Receivable/Fixed Assets (various roles),Powertel, Inc.,pos4
12,2014,3,2019,51,Director of FP&A,Carter's | OshKosh B'gosh,pos0
3,2013,8,2014,17,Director of Financial Planning & Analysis,jcpenney,pos1
1,1994,1,2002,96,Senior Manager,PricewaterhouseCoopers,pos0
11,2013,3,2019,64,Sr. Software Engineer,Pratham Software,pos0
3,2012,10,2013,19,Software Developer,,pos1
1,2018,3,2019,14,student,collage,pos0
11,2015,3,2019,40,Solutions Architect,Ericsson,pos0
9,2010,11,2015,62,Associate Operation Manager,Cognizant Technology Solutions,pos1
7,2007,8,2010,37,Senior System Admin,Talisma,pos2
2,2007,7,2007,5,System Admin Trainee,Indian Institute of Science,pos3
3,2019,3,2019,0,Software Engineer,AVR edge Networks,pos0
11,2013,4,2016,29,CTO,Zabingo Softwares,pos0
3,2011,8,2013,29,Team-Lead Android,Limtex Infotech Ltd,pos1
9,2018,3,2019,6,DevOps Engineer,Bizongo,pos0
4,2015,10,2017,30,Linux Systems Administrator,Endurance International Group,pos1
2,2014,4,2015,14,Linux Administrator,Softcell Technologies Limited,pos2
1,2018,3,2019,14,Open Source Contributor - Deep Learning,CERN,pos0
5,2018,8,2018,3,Google Summer Of Code 2018,Google,pos1
11,2017,1,2018,2,Google Code-In '17 Mentor,Google,pos2
9,2017,1,2018,4,CodeHeat Mentor '17,FOSSASIA,pos3
12,2016,1,2018,13,Open Source Contributor - Full Stack Development,FOSSASIA,pos4
5,2017,8,2017,3,Google Summer Of Code 2017,Google,pos5
6,2015,3,2019,45,Application Developper,Bank of America (Contractor),pos0
12,2007,5,2015,89,Technology Anayst,Infosys Technologies Ltd.,pos1
4,2016,11,2016,7,Database Engineer,Sharada Capital Management,pos0
8,2014,4,2016,20,Applications Engineer,Oracle India Pvt Ltd,pos1
9,2012,8,2014,23,Technology Specialist,Wells Fargo,pos2
9,2012,8,2014,23,Technology Specialist,Wells Fargo,pos3
12,2010,11,2012,23,Assistant Systems Engineer,Tata Consultancy Services,pos4
6,2010,11,2010,5,Desktop support for all Windows Operating systems,software and hardware.,IBM Global Process Services,pos5
9,2017,5,2019,20,Sr. Application Security Analyst - APAC,Herbalife International,pos0
9,2015,9,2017,24,System Analyst,UST Global,pos1
7,2013,9,2015,26,System Analyst,Vserv Business Solutions,pos2
6,2010,7,2013,37,software develoeper,Safaltek Softwares Pvt. Ltd.,pos3
5,2018,8,2018,3,Software Engineering Intern,Twitter,pos0
1,2016,3,2019,38,Android Developer,Eminosoft India Pvt,pos0
7,2011,3,2019,92,System Architect,space-0 technologies,pos0
5,2014,11,2014,6,Team Leader,Clinical Info Solution (Chakra Info Solution),pos1
7,2009,11,2011,28,Project Manager,vayak,pos2
1,2008,6,2009,17,Team lead (Senior Software Eng.),I-Fact Tech.,pos3
6,2006,12,2007,18,Devloper,Precise InfoTech,pos4
1,2013,3,2019,74,Senior Software Engineer,Quovanties Technologies,pos0
12,2010,3,2019,99,Web Developer,Aim Global Solution Pvt.Ltd.,pos0
1,2018,3,2019,14,Data scientist,No Records.,pos0
1,2008,3,2019,134,Web Application Developer,Cryptex Technologies Pvt. Ltd.,pos0
1,2015,3,2019,50,Owner/Developer,KSLR Technology,pos0
7,2015,3,2019,44,Software Engineer,Ingram Micro India SSC Pvt. Ltd.,pos0
1,2016,3,2019,38,Technology Spcialist,Cognizant Technology solutions,pos0
1,2016,3,2019,38,Software Programmer,Innodata,pos0
1,2017,3,2019,26,Freelance Software Developer,Work From Home,pos0
1,2017,3,2019,26,Freelance Software Developer,Work From Home,pos1
5,2015,8,2018,39,Database Developer,sysbiz technologies private limited,pos0
7,2017,3,2019,20,Principal Software Engineer,Symantec,pos0
3,2015,3,2019,48,Senior Software Engineer,Symantec,pos1
6,2014,3,2015,9,Senior Associate - Projects,Cognizant Technology Solutions,pos2
3,2011,5,2014,38,Associate - Projects,Cognizant Technology Solutions,pos3
12,2009,2,2011,14,Software Engineer,Persistent Systems,pos4
6,2007,11,2009,29,Software Developer,Aftek Ltd,pos5
9,2017,3,2019,18,Technology Lead,Tracxn,pos0
1,2015,9,2017,32,Senior Software Engineer,Tracxn,pos1
1,2016,3,2019,38,Associate Operations Manager,Cognizant Technology Solutions,pos0
1,2017,3,2019,26,CISO,Confidential,pos0
1,2013,3,2019,74,Freelance IT Consultant,(Freelancing),pos0
1,1997,3,2019,266,(Multiple Roles),Sujay Sarma,pos1
3,2008,11,2013,68,Senior Software Development Engineer,Microsoft R&D India Pvt Ltd,pos2
4,2018,3,2019,11,Front End Engineer,The Advisory Board Company,pos0
6,2016,3,2018,21,Associate Front End Developer,The Advisory Board Company,pos1
1,2016,5,2016,4,Front End Intern,The Advisory Board Company,pos2
1,2017,3,2019,26,System Engineer,India,pos0
1,2017,3,2019,26,Sr Software Engg,63Moons Technologies India Ltd,pos0
3,2016,3,2019,36,CEO,eSolutions d.o.o.,pos0
3,2008,10,2015,91,developer, support, consultant,Axiom d.o.o,,pos1
12,2017,3,2019,15,Android Developer,Rayvat Outsorsing,pos0
5,2017,10,2017,5,Android Developer,greencloud isoft pvt ltd,pos1
10,2016,3,2019,29,Sr Software Engineer,Philips Healthcare,pos0
2,2016,9,2016,7,Sofware Engineer,TATA Consultancy Services India,pos1
9,2014,1,2016,16,Desktop Admin,Wipro Technologies,pos2
7,2016,3,2019,32,Product Developement Specialist,FIS,pos0
5,2014,7,2016,26,Associate - Project,Cognizant Technology Solutions,pos1
3,2013,5,2014,14,Software Engineer,Symphony Teleca,pos2
8,2010,3,2013,31,Senior Software Engineer,iGATE/Patni Computers,pos3
4,2018,3,2019,11,Technology Analyst,Infosys Ltd,pos0
1,2015,3,2018,38,Senior System Analyst,Invenger Technologies,pos1
6,2013,4,2015,22,Software Developer,Infinite Computer Solutions pvt Ltd,pos2
3,2017,3,2019,24,Associate Architect at Myntra,Myntra,pos0
4,2015,2,2017,22,Principal Software Engineer,Quikr,pos1
3,2014,4,2015,13,Senior Software Engineer,Zimbra,pos2
4,2011,8,2013,28,Senior Software Engineer,Talentica Software,pos3
6,2008,4,2011,34,SSME,Amdocs,pos4
1,2017,3,2019,26,Junior Software Engineer,technoforte software pvt. ltd.,pos0
4,2018,3,2019,11,GSoC Intern,Google Summer of Code 2018 for Sugar Labs,pos0
3,2018,3,2019,12,Volunteer Co-organizer,PyDelhi,pos1
11,2016,3,2019,28,Committee Member,Amity Linux Assistance Sapience (ALiAS),pos2
4,2018,10,2018,6,Developement Lead - Core Organizing Team,PyCon India 2018,pos3
10,2017,11,2017,1,Volunteer,PyCon India 2017,pos4
3,2016,3,2016,0,Volunteer,PyDelhi Conference 2016,pos5
3,2019,3,2019,0,Back-End Developer,Traffic Steer,pos0
1,2014,5,2016,28,.NET Developer,RN Softwares,pos1
11,2014,3,2019,52,SQA Engineer,Sailpoint Technologies, Inc.,pos0
1,2012,11,2014,34,Software Engineer,Vertis Microsystems LLP,pos1
1,2017,3,2019,26,Intern,C-DAC,pos0
1,2018,3,2019,14,Senior software engineer,Indecomm Global Services,pos0
6,2003,3,2019,189,Technology Architect,Infosys Limited,pos0
1,2012,3,2019,86,Java Architect,IBM,pos0
6,2017,3,2019,21,Technical Head,GoSpAXI,pos0
1,2017,3,2019,26,Free lancer,Self Employed,pos1
1,2012,2,2017,61,Technical Lead,Aside Solution Private Limited.,pos2
10,2006,12,2011,62,Senior Design Engineer,GE Healthcare,pos3
10,2005,9,2006,11,C++ developer,L&T Infotech,pos4
7,2004,9,2005,14,C++ developer,Balaji Interinfo Systems Pvt. Ltd.,pos5
4,2014,3,2019,59,Senior software developer,Itesoft - Yooz,pos0
12,2013,2,2014,2,Java EE and ECM architect,Acelys,pos1
9,2013,12,2013,3,Java EE and ECM architect,Acelys,pos2
4,2013,8,2013,4,Java EE and ECM architect,Acelys,pos3
1,2013,3,2013,2,Java EE and ECM architect,Acelys,pos4
12,2011,9,2012,9,Backpack travel across Andes,,pos5
1,2011,8,2011,7,Business set-up and remote work,New Delhi (India),pos6
5,2010,11,2010,6,Developer (Freelance),Orange,pos7
3,2009,4,2010,13,Developer (Freelance),Itesoft - Yooz,pos8
12,2008,2,2009,2,Developer,Acelys,pos9
6,2008,11,2008,5,Developer,Acelys,pos10
3,2008,5,2008,2,Developer,Acelys,pos11
2,2007,2,2008,12,Developer,Acelys,pos12
10,2007,1,2008,3,Developer,Acelys,pos13
7,2007,8,2007,1,Developer,CIRAME,pos14
3,2007,6,2007,3,Trainee,CIRAME,pos15
1,2018,3,2019,14,Senior Associate Engineering,Synechron,pos0
10,2016,3,2019,29,Android  and Web Developer,Emerson Climate Technologies,pos1
12,2012,10,2016,46,System Engineer,TATA Consultancy Services,pos2
1,2017,3,2019,26,JAVA ARCHITECT,<NON DISCLOSABLE>,pos0
9,2018,3,2019,6,Lead Developer, Fleet team,Routematic,pos0
6,2015,3,2019,45,Application Developer,ThoughtWorks Technologies,pos1
4,2012,6,2015,38,Sr. Design Engineer,Arete Automation System Pvt. Ltd.,pos2
1,2016,3,2019,38,.Net | Java | Angular | Node Chief Architect,Crossover,pos0
10,2013,6,2016,32,Technical Analyst,NIIT Technologies,pos1
1,2015,1,2016,12,Software Development Engineer,InnovaCX,pos0
1,2002,3,2019,206,Senior Systems Architect,Huawei Technologies India Pvt Ltd,,pos0
1,2015,3,2019,50,Founder,EPIC Knowledge Society,pos0
1,2017,3,2019,26,Software Developer,Alation,pos0
5,2016,8,2016,3,Software Development Engineer Intern,Amazon,pos1
